,Open,High,Low,Close,Volume
2021-05-13,407.07,412.35,407.02,410.28,106393963
2021-05-14,413.21,417.49,413.18,416.58,82201629
2021-05-17,415.39,416.39,413.36,415.52,65129221
2021-05-18,415.8,416.06,411.77,411.94,59810238
2021-05-19,406.92,411.05,405.33,410.86,106467052
2021-05-20,411.8,416.625,411.67,415.28,78022218
2021-05-21,416.87,418.2,414.45,414.94,76578662
2021-05-24,417.34,420.32,417.08,419.17,51376702
2021-05-25,420.33,420.71,417.62,418.24,57451396
2021-05-26,418.87,419.61,417.76,419.07,43088618
2021-05-27,420.17,420.72,418.9851,419.29,56707677
2021-05-28,420.97,421.25,419.79,420.04,58520164
2021-06-01,422.57,422.72,419.2,419.67,54216625
2021-06-02,420.37,421.23,419.29,420.33,49097061
2021-06-03,417.85,419.99,416.28,418.77,58138763
2021-06-04,420.75,422.92,418.8422,422.6,55938789
2021-06-07,422.59,422.78,421.19,422.19,51555032
2021-06-08,423.11,423.21,420.32,422.28,47134279
2021-06-09,423.18,423.26,421.41,421.65,48436342
2021-06-10,422.96,424.63,421.55,423.61,51020147
2021-06-11,424.2,424.43,422.82,424.31,45570828
2021-06-14,424.43,425.37,423.1,425.26,42358478
2021-06-15,425.42,425.46,423.54,424.48,51508508
2021-06-16,424.63,424.87,419.92,422.11,79250069
2021-06-17,421.67,423.02,419.32,421.97,90949659
2021-06-18,417.09,417.8281,414.7,414.92,118676302
2021-06-21,416.8,421.06,415.93,420.86,72822028
2021-06-22,420.85,424.0,420.08,423.11,57700303
2021-06-23,423.19,424.05,422.51,422.6,49445414
2021-06-24,424.89,425.55,424.62,425.1,45110288
2021-06-25,425.9,427.0943,425.55,426.61,58129525
2021-06-28,427.17,427.65,425.89,427.47,53159581
2021-06-29,427.88,428.56,427.13,427.7,35970515
2021-06-30,427.21,428.78,427.18,428.06,64827858
2021-07-01,428.87,430.6,428.8,430.43,53441027
2021-07-02,431.67,434.1,430.5218,433.72,57697668
2021-07-06,433.78,434.01,430.01,432.93,68710419
2021-07-07,433.66,434.76,431.51,434.46,63549456
2021-07-08,428.78,431.73,427.52,430.92,97595232
2021-07-09,432.53,435.84,430.714,435.52,76238584
2021-07-12,435.43,437.35,434.97,437.08,52889585
2021-07-13,436.24,437.84,435.31,435.59,52911312
2021-07-14,437.4,437.92,434.91,436.24,64130352
2021-07-15,434.81,435.53,432.72,434.75,55126358
2021-07-16,436.01,436.06,430.92,431.34,75874662
2021-07-19,426.19,431.4089,421.97,424.97,147987000
2021-07-20,425.68,432.42,424.83,431.06,99608174
2021-07-21,432.34,434.7,431.0111,434.55,64724389
2021-07-22,434.74,435.72,433.69,435.46,47878539
2021-07-23,437.52,440.3,436.79,439.94,63766637
2021-07-26,439.31,441.03,439.26,441.02,43719187
2021-07-27,439.91,439.94,435.99,439.01,67397137
2021-07-28,439.68,440.3,437.31,438.83,52472360
2021-07-29,439.815,441.8,439.81,440.65,45910298
2021-07-30,437.91,440.06,437.77,438.51,68951202
2021-08-02,440.34,440.93,437.21,437.59,58783297
2021-08-03,438.44,441.28,436.1,441.15,58053896
2021-08-04,439.78,441.1243,438.73,438.98,46732212
2021-08-05,440.22,441.85,439.88,441.76,38969659
2021-08-06,442.1,442.94,441.8,442.49,46930008
2021-08-09,442.46,442.795,441.31,442.13,41222585
2021-08-10,442.61,443.44,441.88,442.68,43339275
2021-08-11,443.82,443.882,442.62,443.78,44034340
2021-08-12,443.62,445.2572,442.66,445.11,38942418
2021-08-13,445.59,445.94,445.07,445.92,38673164
2021-08-16,444.53,447.11,442.87,446.97,73930864
2021-08-17,444.24,444.96,440.85,444.04,92673933
2021-08-18,442.96,444.625,438.92,439.18,89351931
2021-08-19,436.27,441.14,436.12,439.86,92812246
2021-08-20,440.23,443.71,439.71,443.36,72008712
2021-08-23,445.16,448.23,443.4355,447.26,54973038
2021-08-24,447.97,448.54,447.42,447.97,38744714
2021-08-25,448.17,449.457,447.77,448.91,40529711
2021-08-26,448.61,448.86,446.16,446.26,57829572
2021-08-27,447.12,450.65,447.06,450.25,77235113
2021-08-30,450.97,453.07,450.71,452.23,48357355
2021-08-31,452.13,452.49,450.92,451.56,59300213
2021-09-01,452.56,453.11,451.545,451.8,48721378
2021-09-02,453.32,454.05,451.91,453.19,42830867
2021-09-03,451.98,453.63,451.55,453.08,47234364
2021-09-07,452.71,452.81,450.7423,451.46,51671534
2021-09-08,450.89,451.67,448.86,450.91,56181907
2021-09-09,450.7,452.57,448.72,448.98,57970407
2021-09-10,451.04,451.49,445.31,445.44,89948174
2021-09-13,448.64,448.92,444.11,446.58,83738649
2021-09-14,448.12,448.34,443.22,444.17,78197140
2021-09-15,444.62,448.41,443.44,447.88,78792222
2021-09-16,447.32,448.36,444.02,447.17,77786735
2021-09-17,444.92,445.37,441.02,441.4,118425037
2021-09-20,434.88,436.56,428.86,434.04,166445534
2021-09-21,436.53,437.91,433.07,433.63,92526112
2021-09-22,436.05,440.03,433.747,437.86,102350143
2021-09-23,439.85,444.89,439.6,443.18,76395981
2021-09-24,441.44,444.67,441.21,443.91,62094837
2021-09-27,442.81,444.05,441.9,442.64,61371108
2021-09-28,439.69,440.04,432.94,433.72,130436306
2021-09-29,435.19,437.04,433.85,434.45,82329213
2021-09-30,436.02,436.77,428.78,429.14,140505979
2021-10-01,430.98,436.0329,427.23,434.24,129240106
2021-10-04,433.0,433.96,426.36,428.64,128569957
2021-10-05,430.24,435.49,429.39,433.1,90682520
2021-10-06,429.27,435.1199,427.54,434.9,113032245
2021-10-07,438.39,441.68,438.2,438.66,72437499
2021-10-08,439.48,439.89,437.19,437.86,74557404
2021-10-11,437.16,440.26,434.62,434.69,65233285
2021-10-12,435.67,436.1,432.78,433.62,71181163
2021-10-13,434.71,436.05,431.54,435.18,72973979
2021-10-14,439.08,442.66,438.58,442.5,70236825
2021-10-15,444.75,446.26,444.09,445.87,66260210
2021-10-18,443.97,447.55,443.27,447.19,62213228
2021-10-19,448.92,450.71,448.27,450.64,46996827
2021-10-20,451.13,452.732,451.01,452.41,49571569
2021-10-21,451.77,453.829,451.31,453.59,41305438
2021-10-22,453.13,454.67,451.05,453.12,58845088
2021-10-25,454.28,455.9,452.39,455.55,45214507
2021-10-26,457.2,458.49,455.56,455.96,56075116
2021-10-27,456.45,457.16,453.86,453.94,72437997
2021-10-28,455.46,458.4,455.45,458.32,51437944
2021-10-29,455.87,459.56,455.56,459.25,70162424
2021-11-01,460.3,460.7021,458.2,460.04,47474495
2021-11-02,460.22,462.23,460.08,461.9,47840033
2021-11-03,461.3,465.15,460.83,464.72,52509825
2021-11-04,465.36,467.0,464.99,466.91,52847087
2021-11-05,469.28,470.65,466.92,468.53,66390563
2021-11-08,469.7,470.23,468.2031,468.93,50405194
2021-11-09,469.32,469.57,465.88,467.38,50232447
2021-11-10,465.58,467.38,462.04,463.62,69429653
2021-11-11,465.21,465.29,463.75,463.77,34848495
2021-11-12,465.12,467.86,464.11,467.27,51018081
2021-11-15,468.64,468.81,466.23,467.43,46980500
2021-11-16,467.15,470.485,467.07,469.28,48857502
2021-11-17,469.0,469.19,467.48,468.14,47858289
2021-11-18,469.24,470.01,466.34,469.73,50625607
2021-11-19,469.61,470.94,468.5,468.89,57315573
2021-11-22,470.89,473.54,467.35,467.57,72761954
2021-11-23,467.22,469.095,464.45,468.19,73206538
2021-11-24,466.06,469.57,465.19,469.44,61858813
2021-11-26,462.34,463.9,457.77,458.97,112669636
2021-11-29,464.07,466.56,461.73,464.6,86268818
2021-11-30,462.0,464.03,455.3,455.56,148559598
2021-12-01,461.64,464.67,450.29,450.5,132485835
2021-12-02,450.73,459.07,450.31,457.4,127637758
2021-12-03,459.17,460.3,448.92,453.42,137331647
2021-12-06,456.13,460.79,453.56,458.79,98977532
2021-12-07,464.41,468.88,458.6546,468.28,95484688
2021-12-08,468.7,470.0,466.83,469.52,72238777
2021-12-09,468.15,469.6291,466.14,466.35,61272568
2021-12-10,469.23,470.9,466.51,470.74,77159757
2021-12-13,470.19,470.56,466.27,466.57,87724680
2021-12-14,463.09,465.74,460.25,463.36,97264128
2021-12-15,463.42,470.86,460.74,470.6,116899251
2021-12-16,472.57,472.87,464.8,466.45,116568626
2021-12-17,461.55,464.74,458.06,459.87,135636510
2021-12-20,454.48,455.4,451.14,454.98,107134822
2021-12-21,458.61,463.21,456.31,463.06,69806260
2021-12-22,462.79,467.81,462.58,467.69,58890223
2021-12-23,468.75,472.19,468.64,470.6,56439745
2021-12-27,472.06,477.31,472.01,477.26,56808619
2021-12-28,477.72,478.81,476.06,476.87,47274585
2021-12-29,476.98,478.56,475.92,477.48,54502964
2021-12-30,477.93,479.0,475.67,476.16,55329041
2021-12-31,475.64,476.86,474.67,474.96,63617437
2022-01-03,476.3,477.85,473.85,477.71,72668233
2022-01-04,479.22,479.98,475.58,477.55,71178678
2022-01-05,477.16,477.98,468.2801,468.38,104538940
2022-01-06,467.89,470.82,465.43,467.94,86858900
2022-01-07,467.95,469.2,464.65,466.09,85111593
2022-01-10,462.7,465.74,456.5973,465.51,119361989
2022-01-11,465.23,469.85,462.05,469.75,73332978
2022-01-12,471.59,473.2,468.94,471.02,67605444
2022-01-13,472.19,472.88,463.44,464.53,91173121
2022-01-14,461.19,465.09,459.9,464.72,95890948
2022-01-18,459.74,459.96,455.31,456.49,107848237
2022-01-19,458.13,459.6124,451.46,451.75,104945382
2022-01-20,453.75,458.74,444.5,446.75,122379696
2022-01-21,445.56,448.06,437.95,437.98,202271241
2022-01-24,432.03,440.38,420.76,439.84,252496719
2022-01-25,433.06,439.72,427.15,434.47,167997325
2022-01-26,440.72,444.04,428.86,433.38,186391088
2022-01-27,438.26,441.59,429.45,431.24,149878307
2022-01-28,432.68,442.0,427.82,441.95,164457370
2022-01-31,441.24,450.28,439.81,449.91,152251425
2022-02-01,450.68,453.63,446.9384,452.95,123155382
2022-02-02,455.5,458.12,453.05,457.35,117360953
2022-02-03,450.95,452.97,445.71,446.6,118024442
2022-02-04,446.35,452.78,443.83,448.7,118454352
2022-02-07,449.51,450.99,445.85,447.26,84472859
2022-02-08,446.73,451.92,445.22,450.94,81012036
2022-02-09,455.22,457.88,455.005,457.54,92589929
2022-02-10,451.34,457.71,447.2,449.32,140103712
2022-02-11,449.41,451.605,438.94,440.46,153214597
2022-02-14,439.92,441.6,435.34,439.02,123006262
2022-02-15,443.73,446.28,443.18,446.1,88659503
2022-02-16,443.93,448.055,441.94,446.6,84863585
2022-02-17,443.22,446.5652,436.42,437.06,102259108
2022-02-18,437.33,438.66,431.82,434.23,132642896
2022-02-22,431.89,435.5,425.86,429.57,122145129
2022-02-23,432.66,433.26,421.35,421.95,132578005
2022-02-24,411.02,428.76,410.64,428.3,213942946
2022-02-25,429.61,437.84,427.86,437.75,121804459
2022-02-28,432.03,438.2,430.7,436.63,145615029
2022-03-01,435.04,437.17,427.11,429.98,137785908
2022-03-02,432.37,439.72,431.57,437.89,117726525
2022-03-03,440.47,441.11,433.8,435.71,105501715
2022-03-04,431.75,433.37,427.88,432.17,114083256
2022-03-07,431.55,432.3018,419.36,419.43,137896560
2022-03-08,419.62,427.21,415.12,416.25,164772744
2022-03-09,425.14,429.51,422.82,427.41,116990765
2022-03-10,422.52,426.43,420.44,425.48,93972655
2022-03-11,428.12,428.77,419.53,420.07,95636277
2022-03-14,420.89,424.55,415.79,417.0,95729188
2022-03-15,419.77,426.84,418.42,426.17,106219117
2022-03-16,429.89,435.68,424.8,435.62,144954805
2022-03-17,433.59,441.07,433.19,441.07,102676870
2022-03-18,438.0,444.86,437.22,444.52,102665985
2022-03-21,444.34,446.46,440.68,444.39,87350111
2022-03-22,445.86,450.58,445.86,449.59,73464881
2022-03-23,446.91,448.49,443.71,443.8,79426098
2022-03-24,445.94,450.5,444.76,450.49,64736892
2022-03-25,451.16,452.98,448.43,452.69,76123606
2022-03-28,452.06,455.91,450.06,455.91,68529767
2022-03-29,460.02,462.07,457.18,461.55,86581542
2022-03-30,460.34,461.195,456.465,458.7,79666942
2022-03-31,457.89,458.76,451.16,451.64,121699948
2022-04-01,453.31,453.46,449.14,452.92,89048773
2022-04-04,453.13,456.91,452.26,456.8,59601000
2022-04-05,455.22,457.83,449.82,451.03,72741037
2022-04-06,446.89,448.93,443.47,446.52,106897970
2022-04-07,445.59,450.69,443.53,448.77,78097214
2022-04-08,447.97,450.63,445.94,447.57,79272711
2022-04-11,444.11,445.0,439.39,439.92,89770538
2022-04-12,443.08,445.75,436.6501,438.29,84363635
2022-04-13,438.03,444.11,437.84,443.31,74070394
2022-04-14,443.55,444.7301,437.68,437.79,97869451
2022-04-18,436.81,439.75,435.61,437.97,66002498
2022-04-19,437.86,445.8,437.68,445.04,77821013
2022-04-20,446.92,447.57,443.48,444.71,64140001
2022-04-21,448.54,450.01,437.1,438.06,85417327
2022-04-22,436.91,438.0825,425.44,426.04,132471772
2022-04-25,423.67,428.69,418.84,428.51,119647748
2022-04-26,425.83,426.04,416.07,416.1,100647304
2022-04-27,417.24,422.92,415.01,417.27,122029990
2022-04-28,422.29,429.64,417.6,427.81,105449088
2022-04-29,423.59,425.87,411.21,412.0,145491088
2022-05-02,412.07,415.92,405.02,414.48,158312526
2022-05-03,415.01,418.93,413.36,416.38,100028190
2022-05-04,417.08,429.66,413.7099,429.06,141106960
2022-05-05,424.55,425.0,409.44,413.81,172929106
2022-05-06,411.1,414.8,405.73,411.34,151770811
2022-05-09,405.1,406.41,396.5,398.17,155586067
2022-05-10,404.49,406.08,394.82,399.09,132497200
2022-05-11,398.07,404.04,391.96,392.75,142360992
2022-05-12,389.37,395.8,385.15,392.34,125090753
2022-05-13,396.71,403.18,395.61,401.72,104174421
2022-05-16,399.98,403.97,397.6,400.09,78622444
2022-05-17,406.53,408.57,402.5824,408.32,83029710
2022-05-18,403.5,403.8,390.55,391.86,117674545
2022-05-19,388.62,394.14,387.11,389.46,98510715
2022-05-20,393.25,397.03,380.54,389.63,131432197
2022-05-23,392.83,397.73,390.38,396.92,76414878
2022-05-24,392.56,395.15,386.96,393.89,91448831
2022-05-25,392.31,399.45,391.89,397.37,91472866
2022-05-26,398.67,407.04,398.45,405.31,82168339
2022-05-27,407.91,415.3801,407.7,415.26,84768710
2022-05-31,413.55,416.46,410.03,412.93,95936980
2022-06-01,415.17,416.24,406.93,409.59,86585813
2022-06-02,409.42,417.44,407.04,417.39,79609633
2022-06-03,412.4,414.04,409.51,410.54,71874281
2022-06-06,414.78,416.609,410.5523,411.79,57508858
2022-06-07,408.1,416.22,407.61,415.74,59272373
2022-06-08,413.93,415.82,410.38,411.22,64349966
2022-06-09,409.34,411.74,401.44,401.44,86289796
2022-06-10,394.88,395.7777,389.75,389.8,132893864
2022-06-13,379.85,381.81,373.3,375.0,170004861
2022-06-14,376.85,377.94,370.59,373.87,104011831
2022-06-15,377.36,383.9,372.12,379.2,125666797
2022-06-16,370.51,370.94,364.0799,366.65,134473288
2022-06-17,365.51,369.38,362.17,365.86,111113904
2022-06-21,371.89,376.525,371.81,375.07,76811861
2022-06-22,370.62,378.72,370.18,374.39,90059424
2022-06-23,376.64,378.83,372.89,378.06,79292135
2022-06-24,381.4,390.09,381.365,390.08,98050333
2022-06-27,391.05,391.36,387.44,388.59,66009617
2022-06-28,390.23,393.16,380.53,380.65,86689824
2022-06-29,381.23,382.27,378.42,380.34,65675999
2022-06-30,376.24,380.6582,372.56,377.25,112508273
2022-07-01,376.56,381.7,373.8,381.24,74839729
2022-07-05,375.88,381.98,372.9,381.96,81437965
2022-07-06,382.11,385.87,379.6,383.25,70426244
2022-07-07,385.12,389.83,383.267,388.99,64525919
2022-07-08,387.27,390.64,385.66,388.67,72397765
2022-07-11,385.85,386.87,383.5,384.23,58366945
2022-07-12,383.65,386.16,378.99,380.83,62219178
2022-07-13,375.1,381.92,374.658,378.83,84224649
2022-07-14,373.61,379.0498,371.04,377.91,89704819
2022-07-15,382.55,385.25,380.54,385.13,79060383
2022-07-18,388.38,389.09,380.66,381.95,63203626
2022-07-19,386.08,392.87,385.39,392.27,78505972
2022-07-20,392.47,396.26,391.03,394.77,71843769
2022-07-21,394.16,398.84,391.63,398.79,64903856
2022-07-22,398.92,400.18,392.75,395.09,72197332
2022-07-25,395.75,396.47,393.21,395.57,53631485
2022-07-26,393.84,394.06,389.95,390.89,52946393
2022-07-27,394.36,402.88,394.05,401.04,82342106
2022-07-28,401.89,406.8,398.15,406.07,73966563
2022-07-29,407.58,413.03,406.77,411.99,87003672
2022-08-01,409.15,413.41,408.4,410.77,69997471
2022-08-02,409.12,413.0,406.82,408.06,63435418
2022-08-03,410.3,415.68,410.0,414.45,67820555
2022-08-04,414.37,415.09,412.44,414.17,45656574
2022-08-05,409.66,414.15,409.6,413.47,56814929
2022-08-08,415.25,417.62,411.83,412.99,54025965
2022-08-09,412.22,412.75,410.22,411.35,44931772
2022-08-10,418.78,420.14,416.72,419.99,68665712
2022-08-11,422.99,424.95,419.21,419.99,59489704
2022-08-12,422.03,427.21,421.03,427.1,61694542
2022-08-15,424.765,429.41,424.71,428.86,54048280
2022-08-16,427.73,431.73,426.88,429.7,59289039
2022-08-17,425.91,429.5,424.54,426.65,63563394
2022-08-18,426.86,428.61,425.5,427.89,49023206
2022-08-19,424.98,425.26,421.22,422.14,68016902
2022-08-22,417.05,417.23,412.4,413.35,77695640
2022-08-23,412.9,415.42,411.77,412.35,49105249
2022-08-24,412.11,415.1101,411.39,413.67,49177804
2022-08-25,415.24,419.56,414.09,419.51,50942252
2022-08-26,419.39,419.96,405.25,405.31,103086976
2022-08-29,402.2,405.84,401.1999,402.63,64289165
2022-08-30,403.85,404.1,396.0,398.21,85652443
2022-08-31,399.93,401.24,395.04,395.18,76029671
2022-09-01,392.89,396.78,390.04,396.42,78740084
2022-09-02,400.28,401.555,390.33,392.24,99632149
2022-09-06,393.13,394.12,388.42,390.76,74798116
2022-09-07,390.43,398.59,390.2,397.78,70964232
2022-09-08,395.39,400.86,394.12,400.38,80821681
2022-09-09,402.74,407.51,402.46,406.6,76706918
2022-09-12,408.78,411.73,408.46,410.97,69256262
2022-09-13,401.83,403.1,391.92,393.1,122947081
2022-09-14,394.47,396.2,391.12,394.6,85023747
2022-09-15,392.96,395.96,388.78,390.12,87633840
2022-09-16,384.14,386.25,382.11,385.56,103084819
2022-09-19,382.26,388.55,382.1784,388.55,73278490
2022-09-20,385.06,386.12,381.195,384.09,77274882
2022-09-21,386.11,389.31,377.38,377.39,106746554
2022-09-22,376.58,377.66,373.44,374.22,87465927
2022-09-23,370.58,370.62,363.29,367.95,122346933
2022-09-26,366.41,370.21,363.0299,364.31,92581244
2022-09-27,368.02,370.4,360.87,363.38,108294074
2022-09-28,364.38,372.3,362.6,370.53,110802217
2022-09-29,366.81,367.11,359.7,362.79,112952315
2022-09-30,361.8,365.91,357.04,357.18,153711243
2022-10-03,361.08,368.55,359.21,366.61,89756479
2022-10-04,372.4,378.0,366.5677,377.97,103602775
2022-10-05,373.39,379.46,370.95,377.09,88065669
2022-10-06,375.62,378.72,372.68,373.2,82333543
2022-10-07,368.97,373.2933,360.94,362.79,107789498
2022-10-10,363.96,364.21,357.67,360.02,76042765
2022-10-11,358.235,363.03,355.71,357.74,92482785
2022-10-12,358.17,359.8179,356.3,356.56,76991799
2022-10-13,349.205,367.51,348.11,365.97,147254518
2022-10-14,368.55,370.26,356.96,357.63,123737013
2022-10-17,364.01,367.9799,357.2808,366.82,93168231
2022-10-18,375.13,375.45,367.52,371.13,97162850
2022-10-19,368.99,371.85,365.55,368.5,79746863
2022-10-20,368.03,372.67,364.61,365.41,88283087
2022-10-21,365.12,374.8,363.54,374.29,131038379
2022-10-24,375.89,380.06,373.11,378.87,85436907
2022-10-25,378.79,385.25,378.671,384.92,78846348
2022-10-26,381.62,387.58,381.35,382.02,104087348
2022-10-27,383.07,385.0,379.33,379.98,81971756
2022-10-28,379.87,389.52,379.68,389.02,100301958
2022-10-31,386.44,388.4,385.26,386.21,96631258
2022-11-01,390.14,390.39,383.29,384.52,85407598
2022-11-02,383.9,388.63,374.76,374.87,126990356
2022-11-03,371.465,374.2,368.79,371.01,87100115
2022-11-04,377.0,378.87,370.0,376.35,103505182
2022-11-07,377.71,380.57,375.53,379.95,68286947
2022-11-08,381.11,385.12,377.72,382.0,84641062
2022-11-09,379.93,381.14,373.61,374.13,78495470
2022-11-10,388.05,395.04,385.642,394.69,141455847
2022-11-11,395.59,399.35,393.61,398.51,93839872
2022-11-14,396.66,400.1799,394.83,395.12,71893165
2022-11-15,401.15,402.31,394.49,398.49,93194452
2022-11-16,396.78,397.78,394.79,395.45,68508454
2022-11-17,390.46,394.95,390.14,394.24,74496255
2022-11-18,397.74,397.81,393.04,396.03,92922451
2022-11-21,394.64,395.82,392.66,394.59,51243189
2022-11-22,396.63,400.07,395.1527,399.9,60429025
2022-11-23,399.55,402.93,399.31,402.42,68261628
2022-11-25,401.83,402.91,401.535,402.33,30545434
2022-11-28,399.09,400.81,395.11,395.91,68021749
2022-11-29,396.05,397.3,393.3,395.23,52310039
2022-11-30,395.49,407.68,393.48,407.68,144566653
2022-12-01,408.77,410.0,404.75,407.38,76398170
2022-12-02,402.25,407.86,402.14,406.91,85342731
2022-12-05,403.95,404.93,398.17,399.59,77289815
2022-12-06,399.42,399.99,391.64,393.83,77972217
2022-12-07,392.94,395.64,391.97,393.16,65927896
2022-12-08,395.14,397.36,393.2684,396.24,60737912
2022-12-09,394.94,397.62,393.15,393.28,81447733
2022-12-12,394.11,398.95,393.412,398.95,75405835
2022-12-13,410.22,410.49,399.07,401.97,123782534
2022-12-14,401.61,405.5,396.31,399.4,108111349
2022-12-15,394.3,395.25,387.885,389.63,117705889
2022-12-16,385.18,386.575,381.04,383.27,119857952
2022-12-19,383.47,383.82,378.28,380.02,79878103
2022-12-20,379.23,382.23,377.85,380.54,74427240
2022-12-21,383.25,387.41,382.69,386.23,78167369
2022-12-22,383.05,386.2134,374.77,380.72,100120855
2022-12-23,379.65,383.06,378.03,382.91,59857329
2022-12-27,382.79,383.15,379.65,381.4,51638180
2022-12-28,381.33,383.39,376.42,376.66,70911520
2022-12-29,379.63,384.35,379.08,383.44,66970877
2022-12-30,380.64,382.58,378.43,382.43,84022205
2023-01-03,384.37,386.43,377.831,380.82,74850731
2023-01-04,383.18,385.88,380.0,383.76,85934098
2023-01-05,381.72,381.84,378.76,379.38,76970456
2023-01-06,382.61,389.25,379.4127,388.08,104189603
2023-01-09,390.37,393.7,387.67,387.86,73978071
2023-01-10,387.25,390.65,386.27,390.58,65358094
2023-01-11,392.23,395.6,391.38,395.52,68881080
2023-01-12,396.67,398.485,392.42,396.96,90157699
